Ref,Val,Package,PosX,PosY,Rot,Side
"D23","LED","LED_0805_2012Metric",253.164000,-75.028000,90.000000,top
"D24","LED","LED_0805_2012Metric",169.420000,-21.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",269.420000,-229.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",169.420000,-229.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",69.420000,-229.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",269.420000,-177.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",269.420000,-73.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",69.420000,-177.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",69.420000,-125.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",169.420000,-73.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",69.420000,-73.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",169.420000,-177.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",269.420000,-21.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",69.420000,-21.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",169.420000,-125.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",269.420000,-125.758000,90.000000,top
"D25","LED","LED_0805_2012Metric",183.200000,-226.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",283.200000,-18.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",283.200000,-226.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",283.200000,-122.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",83.200000,-174.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",183.200000,-174.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",283.200000,-174.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",83.200000,-226.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",183.200000,-18.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",83.200000,-18.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",83.200000,-122.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",183.200000,-122.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",83.200000,-70.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",183.200000,-70.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",283.200000,-70.964000,0.000000,top
"D26","LED","LED_0805_2012Metric",179.326000,-178.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",79.326000,-230.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",79.326000,-178.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",279.326000,-126.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",179.326000,-126.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",79.326000,-126.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",279.326000,-74.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",179.326000,-74.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",79.326000,-74.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",279.326000,-22.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",179.326000,-22.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",79.326000,-22.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",279.326000,-178.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",179.326000,-230.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",279.326000,-230.774000,90.000000,top
"D27","LED","LED_0805_2012Metric",83.644000,-78.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",283.644000,-26.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",83.644000,-182.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",283.644000,-130.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",183.644000,-182.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",183.644000,-78.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",83.644000,-130.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",183.644000,-130.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",183.644000,-26.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",83.644000,-26.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",283.644000,-78.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",83.644000,-234.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",183.644000,-234.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",283.644000,-234.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",283.644000,-182.076000,0.000000,top
"D28","LED","LED_0805_2012Metric",87.200000,-29.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",187.200000,-81.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",287.200000,-81.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",87.200000,-133.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",187.200000,-133.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",87.200000,-81.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",287.200000,-29.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",187.200000,-29.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",287.200000,-133.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",87.200000,-185.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",187.200000,-185.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",287.200000,-185.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",87.200000,-237.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",187.200000,-237.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",287.200000,-237.378000,90.000000,top
"D29","LED","LED_0805_2012Metric",183.200000,-33.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",283.200000,-241.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",183.200000,-189.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",283.200000,-137.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",283.200000,-189.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",83.200000,-189.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",83.200000,-241.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",183.200000,-241.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",183.200000,-137.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",83.200000,-137.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",283.200000,-85.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",183.200000,-85.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",83.200000,-85.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",283.200000,-33.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",83.200000,-33.188000,0.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",276.930000,-196.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",276.930000,-248.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",76.930000,-40.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",176.930000,-40.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",176.930000,-196.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",76.930000,-92.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",176.930000,-92.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",276.930000,-92.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",76.930000,-144.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",176.930000,-144.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",276.930000,-144.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",276.930000,-40.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",176.930000,-248.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",76.930000,-196.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",76.930000,-248.200000,90.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",213.800000,-55.500000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",213.800000,-159.500000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",213.800000,-107.500000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",113.800000,-55.500000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",213.800000,-3.500000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.800000,-107.500000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",113.800000,-107.500000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.800000,-159.500000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",113.800000,-159.500000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.800000,-55.500000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.800000,-211.500000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",113.800000,-211.500000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",213.800000,-211.500000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.800000,-3.500000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",113.800000,-3.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",282.700000,-254.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",282.700000,-150.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.700000,-46.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",182.700000,-46.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",282.700000,-46.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.700000,-98.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",182.700000,-98.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",282.700000,-98.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.700000,-150.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",182.700000,-150.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.700000,-202.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",182.700000,-202.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",282.700000,-202.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.700000,-254.500000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",182.700000,-254.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",282.700000,-159.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",282.700000,-211.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.700000,-211.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",182.700000,-3.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.700000,-3.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",182.700000,-211.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.700000,-55.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",182.700000,-55.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",182.700000,-159.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.700000,-159.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",282.700000,-55.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.700000,-107.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",282.700000,-107.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",282.700000,-3.500000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",182.700000,-107.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.700000,-150.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",213.700000,-254.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",113.700000,-254.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.700000,-254.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",213.700000,-202.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",113.700000,-202.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.700000,-202.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",213.700000,-150.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",113.700000,-150.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",213.700000,-98.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",113.700000,-98.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.700000,-98.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",213.700000,-46.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",113.700000,-46.500000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.700000,-46.500000,0.000000,top
"KiKit_MB_1_1","NPTH","NPTH",97.800000,-13.666667,0.000000,top
"KiKit_MB_1_2","NPTH","NPTH",97.800000,-14.666667,0.000000,top
"KiKit_MB_1_3","NPTH","NPTH",97.800000,-15.666667,0.000000,top
"KiKit_MB_1_4","NPTH","NPTH",97.800000,-16.666667,0.000000,top
"KiKit_MB_1_5","NPTH","NPTH",97.800000,-17.666667,0.000000,top
"KiKit_MB_1_6","NPTH","NPTH",97.800000,-18.666667,0.000000,top
"KiKit_MB_1_7","NPTH","NPTH",97.800000,-19.666667,0.000000,top
"KiKit_MB_2_1","NPTH","NPTH",97.800000,-30.333333,0.000000,top
"KiKit_MB_2_2","NPTH","NPTH",97.800000,-31.333333,0.000000,top
"KiKit_MB_2_3","NPTH","NPTH",97.800000,-32.333333,0.000000,top
"KiKit_MB_2_4","NPTH","NPTH",97.800000,-33.333333,0.000000,top
"KiKit_MB_2_5","NPTH","NPTH",97.800000,-34.333333,0.000000,top
"KiKit_MB_2_6","NPTH","NPTH",97.800000,-35.333333,0.000000,top
"KiKit_MB_2_7","NPTH","NPTH",97.800000,-36.333333,0.000000,top
"KiKit_MB_3_1","NPTH","NPTH",27.500000,-49.800000,0.000000,top
"KiKit_MB_3_2","NPTH","NPTH",26.500000,-49.800000,0.000000,top
"KiKit_MB_3_3","NPTH","NPTH",25.500000,-49.800000,0.000000,top
"KiKit_MB_3_4","NPTH","NPTH",24.500000,-49.800000,0.000000,top
"KiKit_MB_3_5","NPTH","NPTH",23.500000,-49.800000,0.000000,top
"KiKit_MB_3_6","NPTH","NPTH",22.500000,-49.800000,0.000000,top
"KiKit_MB_3_7","NPTH","NPTH",21.500000,-49.800000,0.000000,top
"KiKit_MB_4_1","NPTH","NPTH",52.000000,-49.800000,0.000000,top
"KiKit_MB_4_2","NPTH","NPTH",51.000000,-49.800000,0.000000,top
"KiKit_MB_4_3","NPTH","NPTH",50.000000,-49.800000,0.000000,top
"KiKit_MB_4_4","NPTH","NPTH",49.000000,-49.800000,0.000000,top
"KiKit_MB_4_5","NPTH","NPTH",48.000000,-49.800000,0.000000,top
"KiKit_MB_4_6","NPTH","NPTH",47.000000,-49.800000,0.000000,top
"KiKit_MB_4_7","NPTH","NPTH",46.000000,-49.800000,0.000000,top
"KiKit_MB_5_1","NPTH","NPTH",76.500000,-49.800000,0.000000,top
"KiKit_MB_5_2","NPTH","NPTH",75.500000,-49.800000,0.000000,top
"KiKit_MB_5_3","NPTH","NPTH",74.500000,-49.800000,0.000000,top
"KiKit_MB_5_4","NPTH","NPTH",73.500000,-49.800000,0.000000,top
"KiKit_MB_5_5","NPTH","NPTH",72.500000,-49.800000,0.000000,top
"KiKit_MB_5_6","NPTH","NPTH",71.500000,-49.800000,0.000000,top
"KiKit_MB_5_7","NPTH","NPTH",70.500000,-49.800000,0.000000,top
"KiKit_MB_6_1","NPTH","NPTH",100.200000,-19.666667,0.000000,top
"KiKit_MB_6_2","NPTH","NPTH",100.200000,-18.666667,0.000000,top
"KiKit_MB_6_3","NPTH","NPTH",100.200000,-17.666667,0.000000,top
"KiKit_MB_6_4","NPTH","NPTH",100.200000,-16.666667,0.000000,top
"KiKit_MB_6_5","NPTH","NPTH",100.200000,-15.666667,0.000000,top
"KiKit_MB_6_6","NPTH","NPTH",100.200000,-14.666667,0.000000,top
"KiKit_MB_6_7","NPTH","NPTH",100.200000,-13.666667,0.000000,top
"KiKit_MB_7_1","NPTH","NPTH",100.200000,-36.333333,0.000000,top
"KiKit_MB_7_2","NPTH","NPTH",100.200000,-35.333333,0.000000,top
"KiKit_MB_7_3","NPTH","NPTH",100.200000,-34.333333,0.000000,top
"KiKit_MB_7_4","NPTH","NPTH",100.200000,-33.333333,0.000000,top
"KiKit_MB_7_5","NPTH","NPTH",100.200000,-32.333333,0.000000,top
"KiKit_MB_7_6","NPTH","NPTH",100.200000,-31.333333,0.000000,top
"KiKit_MB_7_7","NPTH","NPTH",100.200000,-30.333333,0.000000,top
"KiKit_MB_8_1","NPTH","NPTH",197.800000,-13.666667,0.000000,top
"KiKit_MB_8_2","NPTH","NPTH",197.800000,-14.666667,0.000000,top
"KiKit_MB_8_3","NPTH","NPTH",197.800000,-15.666667,0.000000,top
"KiKit_MB_8_4","NPTH","NPTH",197.800000,-16.666667,0.000000,top
"KiKit_MB_8_5","NPTH","NPTH",197.800000,-17.666667,0.000000,top
"KiKit_MB_8_6","NPTH","NPTH",197.800000,-18.666667,0.000000,top
"KiKit_MB_8_7","NPTH","NPTH",197.800000,-19.666667,0.000000,top
"KiKit_MB_9_1","NPTH","NPTH",197.800000,-30.333333,0.000000,top
"KiKit_MB_9_2","NPTH","NPTH",197.800000,-31.333333,0.000000,top
"KiKit_MB_9_3","NPTH","NPTH",197.800000,-32.333333,0.000000,top
"KiKit_MB_9_4","NPTH","NPTH",197.800000,-33.333333,0.000000,top
"KiKit_MB_9_5","NPTH","NPTH",197.800000,-34.333333,0.000000,top
"KiKit_MB_9_6","NPTH","NPTH",197.800000,-35.333333,0.000000,top
"KiKit_MB_9_7","NPTH","NPTH",197.800000,-36.333333,0.000000,top
"KiKit_MB_10_1","NPTH","NPTH",127.500000,-49.800000,0.000000,top
"KiKit_MB_10_2","NPTH","NPTH",126.500000,-49.800000,0.000000,top
"KiKit_MB_10_3","NPTH","NPTH",125.500000,-49.800000,0.000000,top
"KiKit_MB_10_4","NPTH","NPTH",124.500000,-49.800000,0.000000,top
"KiKit_MB_10_5","NPTH","NPTH",123.500000,-49.800000,0.000000,top
"KiKit_MB_10_6","NPTH","NPTH",122.500000,-49.800000,0.000000,top
"KiKit_MB_10_7","NPTH","NPTH",121.500000,-49.800000,0.000000,top
"KiKit_MB_11_1","NPTH","NPTH",152.000000,-49.800000,0.000000,top
"KiKit_MB_11_2","NPTH","NPTH",151.000000,-49.800000,0.000000,top
"KiKit_MB_11_3","NPTH","NPTH",150.000000,-49.800000,0.000000,top
"KiKit_MB_11_4","NPTH","NPTH",149.000000,-49.800000,0.000000,top
"KiKit_MB_11_5","NPTH","NPTH",148.000000,-49.800000,0.000000,top
"KiKit_MB_11_6","NPTH","NPTH",147.000000,-49.800000,0.000000,top
"KiKit_MB_11_7","NPTH","NPTH",146.000000,-49.800000,0.000000,top
"KiKit_MB_12_1","NPTH","NPTH",176.500000,-49.800000,0.000000,top
"KiKit_MB_12_2","NPTH","NPTH",175.500000,-49.800000,0.000000,top
"KiKit_MB_12_3","NPTH","NPTH",174.500000,-49.800000,0.000000,top
"KiKit_MB_12_4","NPTH","NPTH",173.500000,-49.800000,0.000000,top
"KiKit_MB_12_5","NPTH","NPTH",172.500000,-49.800000,0.000000,top
"KiKit_MB_12_6","NPTH","NPTH",171.500000,-49.800000,0.000000,top
"KiKit_MB_12_7","NPTH","NPTH",170.500000,-49.800000,0.000000,top
"KiKit_MB_13_1","NPTH","NPTH",200.200000,-19.666667,0.000000,top
"KiKit_MB_13_2","NPTH","NPTH",200.200000,-18.666667,0.000000,top
"KiKit_MB_13_3","NPTH","NPTH",200.200000,-17.666667,0.000000,top
"KiKit_MB_13_4","NPTH","NPTH",200.200000,-16.666667,0.000000,top
"KiKit_MB_13_5","NPTH","NPTH",200.200000,-15.666667,0.000000,top
"KiKit_MB_13_6","NPTH","NPTH",200.200000,-14.666667,0.000000,top
"KiKit_MB_13_7","NPTH","NPTH",200.200000,-13.666667,0.000000,top
"KiKit_MB_14_1","NPTH","NPTH",200.200000,-36.333333,0.000000,top
"KiKit_MB_14_2","NPTH","NPTH",200.200000,-35.333333,0.000000,top
"KiKit_MB_14_3","NPTH","NPTH",200.200000,-34.333333,0.000000,top
"KiKit_MB_14_4","NPTH","NPTH",200.200000,-33.333333,0.000000,top
"KiKit_MB_14_5","NPTH","NPTH",200.200000,-32.333333,0.000000,top
"KiKit_MB_14_6","NPTH","NPTH",200.200000,-31.333333,0.000000,top
"KiKit_MB_14_7","NPTH","NPTH",200.200000,-30.333333,0.000000,top
"KiKit_MB_15_1","NPTH","NPTH",227.500000,-49.800000,0.000000,top
"KiKit_MB_15_2","NPTH","NPTH",226.500000,-49.800000,0.000000,top
"KiKit_MB_15_3","NPTH","NPTH",225.500000,-49.800000,0.000000,top
"KiKit_MB_15_4","NPTH","NPTH",224.500000,-49.800000,0.000000,top
"KiKit_MB_15_5","NPTH","NPTH",223.500000,-49.800000,0.000000,top
"KiKit_MB_15_6","NPTH","NPTH",222.500000,-49.800000,0.000000,top
"KiKit_MB_15_7","NPTH","NPTH",221.500000,-49.800000,0.000000,top
"KiKit_MB_16_1","NPTH","NPTH",252.000000,-49.800000,0.000000,top
"KiKit_MB_16_2","NPTH","NPTH",251.000000,-49.800000,0.000000,top
"KiKit_MB_16_3","NPTH","NPTH",250.000000,-49.800000,0.000000,top
"KiKit_MB_16_4","NPTH","NPTH",249.000000,-49.800000,0.000000,top
"KiKit_MB_16_5","NPTH","NPTH",248.000000,-49.800000,0.000000,top
"KiKit_MB_16_6","NPTH","NPTH",247.000000,-49.800000,0.000000,top
"KiKit_MB_16_7","NPTH","NPTH",246.000000,-49.800000,0.000000,top
"KiKit_MB_17_1","NPTH","NPTH",276.500000,-49.800000,0.000000,top
"KiKit_MB_17_2","NPTH","NPTH",275.500000,-49.800000,0.000000,top
"KiKit_MB_17_3","NPTH","NPTH",274.500000,-49.800000,0.000000,top
"KiKit_MB_17_4","NPTH","NPTH",273.500000,-49.800000,0.000000,top
"KiKit_MB_17_5","NPTH","NPTH",272.500000,-49.800000,0.000000,top
"KiKit_MB_17_6","NPTH","NPTH",271.500000,-49.800000,0.000000,top
"KiKit_MB_17_7","NPTH","NPTH",270.500000,-49.800000,0.000000,top
"KiKit_MB_18_1","NPTH","NPTH",97.800000,-65.666666,0.000000,top
"KiKit_MB_18_2","NPTH","NPTH",97.800000,-66.666666,0.000000,top
"KiKit_MB_18_3","NPTH","NPTH",97.800000,-67.666666,0.000000,top
"KiKit_MB_18_4","NPTH","NPTH",97.800000,-68.666666,0.000000,top
"KiKit_MB_18_5","NPTH","NPTH",97.800000,-69.666666,0.000000,top
"KiKit_MB_18_6","NPTH","NPTH",97.800000,-70.666666,0.000000,top
"KiKit_MB_18_7","NPTH","NPTH",97.800000,-71.666666,0.000000,top
"KiKit_MB_19_1","NPTH","NPTH",97.800000,-82.333333,0.000000,top
"KiKit_MB_19_2","NPTH","NPTH",97.800000,-83.333333,0.000000,top
"KiKit_MB_19_3","NPTH","NPTH",97.800000,-84.333333,0.000000,top
"KiKit_MB_19_4","NPTH","NPTH",97.800000,-85.333333,0.000000,top
"KiKit_MB_19_5","NPTH","NPTH",97.800000,-86.333333,0.000000,top
"KiKit_MB_19_6","NPTH","NPTH",97.800000,-87.333333,0.000000,top
"KiKit_MB_19_7","NPTH","NPTH",97.800000,-88.333333,0.000000,top
"KiKit_MB_20_1","NPTH","NPTH",21.500000,-52.200000,0.000000,top
"KiKit_MB_20_2","NPTH","NPTH",22.500000,-52.200000,0.000000,top
"KiKit_MB_20_3","NPTH","NPTH",23.500000,-52.200000,0.000000,top
"KiKit_MB_20_4","NPTH","NPTH",24.500000,-52.200000,0.000000,top
"KiKit_MB_20_5","NPTH","NPTH",25.500000,-52.200000,0.000000,top
"KiKit_MB_20_6","NPTH","NPTH",26.500000,-52.200000,0.000000,top
"KiKit_MB_20_7","NPTH","NPTH",27.500000,-52.200000,0.000000,top
"KiKit_MB_21_1","NPTH","NPTH",46.000000,-52.200000,0.000000,top
"KiKit_MB_21_2","NPTH","NPTH",47.000000,-52.200000,0.000000,top
"KiKit_MB_21_3","NPTH","NPTH",48.000000,-52.200000,0.000000,top
"KiKit_MB_21_4","NPTH","NPTH",49.000000,-52.200000,0.000000,top
"KiKit_MB_21_5","NPTH","NPTH",50.000000,-52.200000,0.000000,top
"KiKit_MB_21_6","NPTH","NPTH",51.000000,-52.200000,0.000000,top
"KiKit_MB_21_7","NPTH","NPTH",52.000000,-52.200000,0.000000,top
"KiKit_MB_22_1","NPTH","NPTH",70.500000,-52.200000,0.000000,top
"KiKit_MB_22_2","NPTH","NPTH",71.500000,-52.200000,0.000000,top
"KiKit_MB_22_3","NPTH","NPTH",72.500000,-52.200000,0.000000,top
"KiKit_MB_22_4","NPTH","NPTH",73.500000,-52.200000,0.000000,top
"KiKit_MB_22_5","NPTH","NPTH",74.500000,-52.200000,0.000000,top
"KiKit_MB_22_6","NPTH","NPTH",75.500000,-52.200000,0.000000,top
"KiKit_MB_22_7","NPTH","NPTH",76.500000,-52.200000,0.000000,top
"KiKit_MB_23_1","NPTH","NPTH",27.500000,-101.800000,0.000000,top
"KiKit_MB_23_2","NPTH","NPTH",26.500000,-101.800000,0.000000,top
"KiKit_MB_23_3","NPTH","NPTH",25.500000,-101.800000,0.000000,top
"KiKit_MB_23_4","NPTH","NPTH",24.500000,-101.800000,0.000000,top
"KiKit_MB_23_5","NPTH","NPTH",23.500000,-101.800000,0.000000,top
